attached_links_url,attached_medias_url,attached_videos,author_id,author_username,community_notes,conversation_id,created_time,favorite_count,geo_lat,geo_lon,id,in_reply_to_post_id,in_reply_to_profile_id,in_reply_to_profile_username,place_country_code,place_country_name,place_full_name,place_type,post_type,quote_count,quoted_status_id,quoted_status_profile_username,reply_count,retweet_count,source,text,text_lang,text_tagged_users,text_tags,timestamp,view_count,term,sentiment,tone
,,,1299476829867315202,heytinaux,,1718701608597328366,2023-10-29T18:49:30,5,,,1718701608597328366,,,,,,,,post,0,,,2,0,,"If you work 9 to 5 and manage social media with product building on the side, try this:
 
• Use weekdays to grow brand, do marketing, and connect with others online
• Use weekends to build high-end products

How do you handle your side gig?",en,,,1698605370,183.0,social media marketing,unknown,unknown
,https://video.twimg.com/ext_tw_video/1718746271903629312/pu/vid/avc1/720x1280/1oFpY-pxC-Hp19D8.mp4?tag=12,https://video.twimg.com/ext_tw_video/1718746271903629312/pu/vid/avc1/720x1280/1oFpY-pxC-Hp19D8.mp4?tag=12,1643235314138247168,nikoalexnj,,1718746362311737599,2023-10-29T21:47:20,0,,,1718746362311737599,,,,,,,,post,0,,,0,0,,"💥💢Are people on #social media on weekends?
#entrepreneur 
#marketing
#weekendsocialmedia https://t.co/lA8zDeYd3C",en,,entrepreneur--|--marketing--|--social--|--weekendsocialmedia,1698616040,7.0,social media marketing,unknown,unknown
https://www.youtube.com/shorts/4oiqFY_3d8Q,https://video.twimg.com/ext_tw_video/1718749598942978048/pu/vid/avc1/720x1280/_5vBlt97MNHGQ8_9.mp4?tag=12,https://video.twimg.com/ext_tw_video/1718749598942978048/pu/vid/avc1/720x1280/_5vBlt97MNHGQ8_9.mp4?tag=12,1521543286657232899,ItsSunnyInVan,,1718749705910247686,2023-10-29T22:00:37,1,,,1718749705910247686,,,,,,,,post,0,,,1,0,,"Spotting good insulation made easy! 🏠 Join Sunny In Van for tips on utility bills, windows, walls, and insulation.

https://t.co/IyrSGtWONr

#help #education

#vancouver #surrey #burnaby #sunnyinvan #realtor #realestate

#mortgage #marketing #mortgagebroker #socialmedia #house https://t.co/S2pozyECOs",en,,burnaby--|--education--|--help--|--house--|--marketing--|--mortgage--|--mortgagebroker--|--realestate--|--realtor--|--socialmedia--|--sunnyinvan--|--surrey--|--vancouver,1698616837,31.0,social media marketing,unknown,unknown
,https://pbs.twimg.com/media/F9prZLhaoAA31YC.jpg,,1673281013739569154,SatombaM55286,,1718804314016391347,2023-10-30T01:37:36,3,,,1718804314016391347,,,,,,,,post,0,,,3,0,,"OUR SERVICE: Website designe, YouTube creation, 3D,Text Animation, Social media marketing, https://t.co/wj7jih7iJc",en,,,1698629856,14.0,social media marketing,unknown,unknown
,https://pbs.twimg.com/media/F9p7JQQbwAAB7BZ.jpg,,1673981280814514177,ChaudetLeo60550,,1718821639813771362,2023-10-30T02:46:27,2,,,1718821639813771362,,,,,,,,post,0,,,2,0,,"reliables social media marketing, Reviews Services, Bank Account, https://t.co/2hgBsvEDno",en,,,1698633987,11.0,social media marketing,unknown,unknown
,https://pbs.twimg.com/media/F9qP_CHasAA4GbI.jpg,,1674091596621705217,garahan44056,,1718844553242005809,2023-10-30T04:17:30,2,,,1718844553242005809,,,,,,,,post,0,,,2,0,,"reliables social media marketing, Reviews Services, Bank Account, https://t.co/3oaYdG4D8l",en,,,1698639450,13.0,social media marketing,unknown,unknown
,https://pbs.twimg.com/media/F9qY75abMAAg8XJ.jpg,,1674042197002579969,JoyceMacbr53798,,1718854388440289665,2023-10-30T04:56:35,3,,,1718854388440289665,,,,,,,,post,0,,,3,0,,"I am Ahmed Faruk, professional social media marketing, Graphic designer, and video marketing, expert. https://t.co/NM4AvuFiaO",en,,,1698641795,15.0,social media marketing,unknown,unknown
,https://pbs.twimg.com/media/F9qZYsjbsAADooD.jpg,,1674015613935845376,Seilheimer39468,,1718854888959144403,2023-10-30T04:58:34,3,,,1718854888959144403,,,,,,,,post,0,,,3,0,,"OUR SERVICE: Website designe, YouTube creation, 3D,Text Animation, Social media marketing, https://t.co/PuWtbx0ajp",en,,,1698641914,14.0,social media marketing,unknown,unknown
,,,1622860523225374720,jkkelsc,,1718867721121829055,2023-10-30T05:49:34,5,,,1718867721121829055,,,,,,,,post,1,,,3,5,,"Hi creative moots na naghhanap ng full-time job dyan 🥰

LF: Creative Associate for a beauty brand
- manage social media platforms
- content creation
- develop & implement print and web marketing materials

Hybrid work setup, HQ located in Alabang.",en,,,1698644974,1154.0,social media marketing,unknown,unknown
,,,1529264636855476224,christinescopy,,1718876637415067711,2023-10-30T06:25:00,15,,,1718876637415067711,,,,,,,,post,0,,,10,0,,"Online businesses you can start with little money: 

1. Service-based business (social media management, email marketing, ghostwriting, SEO)

2. Affiliate Marketing

3. Blogging 

4. Print on demand Ecommerce store",en,,,1698647100,192.0,social media marketing,unknown,unknown
,https://pbs.twimg.com/media/F9qzSexXAAAD-xl.jpg,,1646219382979285005,Idan_Papii,,1718883264801264050,2023-10-30T06:51:40,91,,,1718883349366722797,1718883330211324298,1646219382979285005,Idan_Papii,,,,,reply,0,,,0,90,,"Your No. 1 plug for all kinds of Social Media Promotion, Ads & Trends.

✓ Social Media Management ✅
✓ SM Account growth, sales & purchase ✅
✓ Digital Marketing ✅
✓ Product Testing & Review
✓ Creating a SM presence for your brand/business

Send a DM & let's get started 🤝 https://t.co/gCTMowVr9W",en,,,1698648700,739.0,social media marketing,unknown,unknown
,,,3046191958,_thecareerlady,,1718893718940307767,2023-10-30T07:32:52,7,,,1718893718940307767,,,,,,,,post,0,,,2,5,,"Job Alert‼️

Marketing Manager
@remoteafricaio 
📍Lagos, Nigeria - Remote

Salary: 250k- 400k

Required:
• 3-5 years of experience in digital marketing, with a focus on B2B and B2C marketing.
• Strong understanding of SEO, SEM, social media platforms, and email marketing.",en,remoteafricaio,,1698651172,880.0,social media marketing,unknown,unknown
,,,869530262161567744,AramideOyekunle,,1718895815765139748,2023-10-30T07:41:12,17,,,1718895815765139748,,,,,,,,post,0,,,0,9,,"Hiring: Marketing Manager @remoteafricaio 

Salary: 250k- 400k
📍Lagos, Nigeria - Remote

• Strong understanding of SEO, SEM, social media platforms, and email marketing.

Send a resume and cover letter outlining their qualifications and experience, plus any additional relevant…",en,remoteafricaio,,1698651672,5511.0,social media marketing,unknown,unknown
,,,1268133037415583744,ralphdeyforyou,,1718898433350685156,2023-10-30T07:51:36,262,,,1718898433350685156,,,,,,,,post,6,,,39,251,,"Hello Twitter , I’m currently searching for a job. 

I have a degree in Mass Communication and also done with my Nysc. 

My additional skills are content creation, mobile video editing , Graphics design, social media marketing and public relations. 

Kindly reach out to me. Thank…",en,,,1698652296,17468.0,social media marketing,unknown,unknown
,,,1555474522161041408,ttyjstr,,1718910723974451497,2023-10-30T08:40:27,6,,,1718910723974451497,,,,,,,,post,0,,,2,4,,do you need fanclub to teach you how to do marketing and social media planning? 😅,en,,,1698655227,582.0,social media marketing,unknown,unknown
,https://video.twimg.com/ext_tw_video/1718915397163040768/pu/vid/avc1/720x1280/1oouuNjUNZccn61E.mp4?tag=12,https://video.twimg.com/ext_tw_video/1718915397163040768/pu/vid/avc1/720x1280/1oouuNjUNZccn61E.mp4?tag=12,1706696212253122560,NoorZahan21997,,1718915606655955432,2023-10-30T08:59:51,1,,,1718915606655955432,,,,,,,,post,0,,,0,0,,"Digital marketing leverages online channels like SEO, social media, email, and PPC advertising to connect with a global audience. It's data-driven, cost-effective, and allows precise targeting. Content marketing, analytics, and personalization play vital roles in crafting. https://t.co/TuTB8Lwlsp",en,,,1698656391,16.0,social media marketing,unknown,unknown
http://www.richlyai.com,,,1675735440102416384,RichlyAI,,1718922401260486967,2023-10-30T09:26:51,5,,,1718922401260486967,,,,,,,,post,0,,,0,1,,"Are you tired of spending countless hours brainstorming and creating content for your business? With RichlyAI, you can generate captivating copy of your marketing campaigns, blogposts & social media in just seconds 🤩🔥Visit https://t.co/UzpgHEw8j6 and get started today for free.",en,,,1698658011,23.0,social media marketing,unknown,unknown
,,,1549378125376749572,oyenike_oo,,1718922819101130920,2023-10-30T09:28:30,3,,,1718922819101130920,,,,,,,,post,0,,,0,7,,"The amount of money I’ve spent on data this month is ridiculous.😅

I’m sha looking for work. 
Digital marketing, social media management, content creator type of roles.
Fully Remote too.🫠

Please tag me if you see any opportunities.🤲🏾",en,,,1698658110,458.0,social media marketing,unknown,unknown
https://www.socialmediatoday.com/news/34-predictions-social-media-marketing-2024/697420/,,,15441074,socialmedia2day,,1718937083736469570,2023-10-30T10:25:11,6,,,1718937083736469570,,,,,,,,post,0,,,3,0,,Want to know what's coming next (and look smart to your boss)? https://t.co/4FbeWSZ6uX,en,,,1698661511,1647.0,social media marketing,unknown,unknown
,,,415239970,Codishaa,,1718938369734914344,2023-10-30T10:30:18,39,,,1718938369734914344,,,,,,,,post,4,,,3,7,,"The 2024 social media marketing ""trends to look out for"" are soon to come (or are already here). Don't fall victim to tactics. They won't save your social media game. A comprehensive foundational strategy will, tho. 🤷🏾‍♀️",en,,,1698661818,1521.0,social media marketing,unknown,unknown
,https://pbs.twimg.com/media/F9rq_RoXkAAv5Hl.jpg,,954396213914341376,devdex_software,,1718944588935631048,2023-10-30T10:55:01,3,,,1718944588935631048,,,,,,,,post,1,,,1,5,,"We are seeking a Social Media Intern to join our marketing team. Its a paid role for 2-3 months and it is partially remote.
The person must be: 
✅ Proactive and be able to initiate innovative ideas
✅ Have  a fair understanding of social media marketing
How to apply below 👇 https://t.co/Ns0ebM5ezf",en,,,1698663301,276.0,social media marketing,unknown,unknown
,https://pbs.twimg.com/media/F9ry31-aAAAumhQ.jpg,,1673251361964843008,ChongProfe97427,,1718953269702320323,2023-10-30T11:29:30,2,,,1718953269702320323,,,,,,,,post,0,,,2,0,,"I am Ahmed Faruk, professional social media marketing, Graphic designer, and video marketing, expert. https://t.co/5hK1CEVFMW",en,,,1698665370,12.0,social media marketing,unknown,unknown
,,,1492525372499537934,iamjordan,,1718958721869451290,2023-10-30T11:51:10,9,,,1718958721869451290,,,,,,,,post,0,,,5,1,,"10 Digital skills student can learn while studying.

1. Blogging 
2. Copywriting 
3. Affiliate marketing 
4. Website development
5. Social media marketing 
6. Data analytics
7.  Web design 
8. Graphic design 
9. Content writing
10. Virtual assistance 

What else to add?",en,,,1698666670,124.0,social media marketing,unknown,unknown
https://hypefury.com/?via=sebastian-sigl23,,,3423133450,sesigl,,1718961039524679834,2023-10-30T12:00:23,1,,,1718961039524679834,,,,,,,,post,0,,,0,0,,"Unleashing the Power of Twitter with Hypefury! 

I gained 20,000+ followers since last year, all thanks to regular content and active engagement. 

Want to see your Twitter grow? Start here 👉 https://t.co/d7UKJ4amva. 

Boost your impact, start monetizing now.",en,,,1698667223,311.0,social media marketing,unknown,unknown
,,,3115134108,Rahul_J_Mathur,,1718964364114587904,2023-10-30T12:13:35,34,,,1718964364114587904,,,,,,,,post,1,,,2,7,,"Hi folks! InsuranceDekho is hiring for multiple roles in our Marketing team.

(1) Open roles are:
- Copywriters
- Social media lead
- Content marketing lead

(2) About the roles
- Location: Gurgaon
- Mode: Work from office
- Immediate openings

In case you know someone who is…",en,,,1698668015,6131.0,social media marketing,unknown,unknown
http://www.symmetricalmm.com,,,4862415903,Symmetricalmm,,1718964748329656575,2023-10-30T12:15:07,1,,,1718964748329656575,,,,,,,,post,0,,,0,1,,We are passionate about helping small businesses to effectively leverage social media. Contact us to develop an efficient social media strategy https://t.co/9v4B3cl1Qf,en,,,1698668107,11.0,social media marketing,unknown,unknown
,https://pbs.twimg.com/media/F9sCKgfbMAAa6jy.jpg,,1436312490309267480,Zitsolnet,,1718970069974393219,2023-10-30T12:36:16,1,,,1718970069974393219,,,,,,,,post,0,,,0,0,,"We can turn your social media into a powerful tool for brand growth.
Elevate your brand's social media game with our results-focused digital marketing solutions.

WhatsApp:+923335005501

#webdevelopment #seo #graphics #socialmedia #socialmediamanagement #appdevelopment https://t.co/pNNUsKfAMn",en,,appdevelopment--|--graphics--|--seo--|--socialmedia--|--socialmediamanagement--|--webdevelopment,1698669376,4.0,social media marketing,unknown,unknown
https://ow.ly/RzkO50Q1aYa,https://pbs.twimg.com/media/F9sDE6HXoAAnGx7.jpg,,1322180976760541184,MyMarketingDir1,,1718971067417682180,2023-10-30T12:40:14,0,,,1718971067417682180,,,,,,,,post,0,,,0,0,,"Intimidated by social media advertising? We can help!
https://t.co/P4ytVTfdVT https://t.co/uw9xRrfOzj",en,,,1698669614,,social media marketing,unknown,unknown
,https://pbs.twimg.com/media/F9sGH5hWEAA5bhN.jpg,,462455791,david_jidi,,1718974424597037320,2023-10-30T12:53:34,6,,,1718974424597037320,,,,,,,,post,0,,,4,2,,"Hey guys 👋

My name is David and........

➖ I'm a social media manager who is passionate about web3 and crypto currency

➖ I’m also a content writer who loves to scribble about defi, nfts and marketing

I’m looking to connect with everyone that comes across this post

I bet… https://t.co/7fD2q4hRoN",en,,,1698670414,184.0,social media marketing,unknown,unknown
,,,869530262161567744,AramideOyekunle,,1718978234405052480,2023-10-30T13:08:42,11,,,1718978234405052480,,,,,,,,post,0,,,1,5,,"Hiring: Social Media Marketer / Digital Marketing Executive at Credible Eye Care

Salary: N80,000 - N100,000 monthly.
Location: Festac, Lagos
Employment Type: Full-time

CV to: thehrcec@gmail.com using ""SOCIAL MEDIA MARKETER"" as the subject of the mail.",en,,,1698671322,1488.0,social media marketing,unknown,unknown
,https://video.twimg.com/ext_tw_video/1718981429437075456/pu/vid/avc1/720x1280/Q4F0-WeU8szkXJj1.mp4?tag=12,https://video.twimg.com/ext_tw_video/1718981429437075456/pu/vid/avc1/720x1280/Q4F0-WeU8szkXJj1.mp4?tag=12,1684997864630456320,nxxtGenTech,,1718981472038928475,2023-10-30T13:21:34,0,,,1718981472038928475,,,,,,,,post,0,,,0,0,,"You spoke, we listened!📢 Dive into our latest reel to see how we're takin your social media marketing to the next level🚀💬#CustomerFeedback #EvolvingTogether #marketingdigital #marketingstrategy #marketingtip #marketingagency #brandvisibility #nxxtgentechmarketing #nxxtgentech https://t.co/MwU4ONnk20",en,,brandvisibility--|--customerfeedback--|--evolvingtogether--|--marketingagency--|--marketingdigital--|--marketingstrategy--|--marketingtip--|--nxxtgentech--|--nxxtgentechmarketing,1698672094,5.0,social media marketing,unknown,unknown
https://www.digibutionnetwork.com/podcasts/social-media-marketing-podcast-michael-stelzner-social-media-examiner,,,1567777425978949633,digibution,,1718982922961604686,2023-10-30T13:27:20,1,,,1718982922961604686,,,,,,,,post,0,,,0,0,,"Social Media Marketing Podcast - Michael Stelzner, Social Media Examiner - Supply Chain Directory Podcasts By Digibution Solutions, inc. https://t.co/7Hk1qvUKd8",en,,,1698672440,8.0,social media marketing,unknown,unknown
,https://pbs.twimg.com/media/F9sOviqbcAAGr2O.jpg,,1502698122522382339,NeedToBeMarket1,,1718983894152954126,2023-10-30T13:31:12,0,,,1718983894152954126,,,,,,,,post,0,,,0,0,,Social media platforms make it affordable and easy to advertise. https://t.co/fUcZvFQWDL,en,,,1698672672,4.0,social media marketing,unknown,unknown
,,,1271112830629154818,OtterlyDorky,,1718987392445821260,2023-10-30T13:49:56,1,,,1718988607753539919,1718987392445821260,1691652901859680256,Pgwk05__,,,,,reply,0,,,1,0,,"@Pgwk05__ Matthew Visual Marketing Manager, Ricky Visual Social Media Manager. I picked Visual Chocolatier for Taerae, Visual Assistant Owner for Gunwook (Owner is Jiwoon) and Visual Taste Tester for Yujin. Gyuvin I made Visual Mascot (sorry my puppy but I love it). Hao is my Main Visual. https://t.co/S6QDMkMtVx",en,Pgwk05__,,1698673796,58.0,social media marketing,unknown,unknown
http://realestatemarketing.ai,,,56336745,TheTonyAlvarez,,1718989137372467232,2023-10-30T13:52:02,0,,,1718989137372467232,,,,,,,,post,0,,,0,0,,"Just put out a 63-day plan for every agent to take control of their social media marketing.

Week-by-week breakdown to end the year better than you started.

Read it here.

https://t.co/4qmXc0ewq2",en,,,1698673922,4.0,social media marketing,unknown,unknown
,https://video.twimg.com/ext_tw_video/1718988482771574784/pu/vid/avc1/720x720/8xRJwhtd3YzHykQd.mp4?tag=12,https://video.twimg.com/ext_tw_video/1718988482771574784/pu/vid/avc1/720x720/8xRJwhtd3YzHykQd.mp4?tag=12,53925101,SMExaminer,,1718989155433099757,2023-10-30T13:52:06,1,,,1718989155433099757,,,,,,,,post,0,,,0,0,,"Did you know this stat? 

According to @edisonresearch, 23% of podcast users (weekly) say that YouTube is their most frequently used service. That's compared to 4% using Google Podcasts.  

@dianagladney2 explains in this clip from the Social Media Marketing Talk Show with… https://t.co/aXAHKdA4l9",en,dianagladney2--|--edisonresearch,,1698673926,308.0,social media marketing,unknown,unknown
,https://pbs.twimg.com/media/F9sVIWAWUAAYarD.jpg,,3384441837,soccialy,,1718990941518712873,2023-10-30T13:59:12,0,,,1718990941518712873,,,,,,,,post,0,,,0,0,,"Are teacher shortages causing you stress? 😓 Discover how social media can help make it easier to find the perfect candidate for your private school.  

Dive into our latest blog post 📚 where we share five easy steps to get started with social media marketing. Say goodbye to the… https://t.co/PJc9bI4ZnN",en,,,1698674352,4.0,social media marketing,unknown,unknown
https://www.searchenginejournal.com/social-media-branding/496753/#close,,,342371041,SocialMSolution,,1718990967020154958,2023-10-30T13:59:18,0,,,1718990967020154958,,,,,,,,post,0,,,0,0,,"Social media branding is a powerful marketing tool. Learn why it matters, how to do it right, and tips for improving your social branding. https://t.co/NHr9tmfKoQ #branding #socialmedia #tips",en,,branding--|--socialmedia--|--tips,1698674358,,social media marketing,unknown,unknown
https://forms.gle/tLTjJ3p3PqDnLdHn8,https://pbs.twimg.com/media/F8VBdWGWEAAizdw.png,,1166105803457212417,FrownsMarketing,,1718991146427535483,2023-10-30T14:00:01,3,,,1718991146427535483,,,,,,,,post,0,,,0,3,,"Game marketing is hard; especially when you have no budget for it. 

Fill out our form to see how we can help with~

🟢#Kickstarter campaign
🐦Social media profiles
📧Email listings
🟣#Discord communities
😻And more!

⏩https://t.co/c3E2C2aRNI⏪

#indiegame #indiedev #gamedev https://t.co/dNXQM7LKEt",en,,discord--|--gamedev--|--indiedev--|--indiegame--|--kickstarter,1698674401,11.0,social media marketing,unknown,unknown
,,,103550181,Crowdfire,,1718991166660644893,2023-10-30T14:00:06,3,,,1718991166660644893,,,,,,,,post,0,,,0,2,,"""Marketing is not the art of finding clever ways to dispose of what you make. 

It is the art of creating genuine customer value."" 

— Philip Kotler",en,,,1698674406,841.0,social media marketing,unknown,unknown
,https://video.twimg.com/ext_tw_video/1718991187615297536/pu/vid/avc1/720x720/4c6OvqgVC7lPFAUJ.mp4?tag=12,https://video.twimg.com/ext_tw_video/1718991187615297536/pu/vid/avc1/720x720/4c6OvqgVC7lPFAUJ.mp4?tag=12,390100574,crystallbutler,,1718991222918787441,2023-10-30T14:00:19,0,,,1718991222918787441,,,,,,,,post,0,,,0,0,,"For financial advisors, establishing trust with prospects is a cornerstone of successful marketing. Discover how a simple shift in the team bios on your social media pages can humanize your business and help you gain trust with your followers. #socialmedia #famarketing https://t.co/eTHg7ZNlB9",en,,famarketing--|--socialmedia,1698674419,4.0,social media marketing,unknown,unknown
https://hypefury.com/?via=2btrk,,,14699973,xistinchaos,,1718991484542951666,2023-10-30T14:01:21,1,,,1718991484542951666,,,,,,,,post,0,,,0,0,,"How to post more on Twitter and get better engagement

https://t.co/FukP35Bnt3",en,,,1698674481,3.0,social media marketing,unknown,unknown
,,,1255336954981486596,Marketium101,,1718991523499446296,2023-10-30T14:01:31,0,,,1718991523499446296,,,,,,,,post,0,,,0,0,,"Optimize your social media content for mobile devices, ensuring a seamless and engaging experience for users accessing your platforms on smartphones and tablets. #MobileOptimization #ResponsiveDesign",en,,mobileoptimization--|--responsivedesign,1698674491,,social media marketing,unknown,unknown
,,,1478736374098534402,ItsDomVitolo,,1718991550829728250,2023-10-30T14:01:37,0,,,1718991550829728250,,,,,,,,post,0,,,0,0,,"Linktree is killing your conversion rate.

More than 5 links -&gt; confusion -&gt; no action

Social media and marketing are easy if you understand the human brain

Give your prospect as few choices to make as possible to reach your product

One offer. One link. One landing. One CTA",en,,,1698674497,,social media marketing,unknown,unknown
https://tprk.us/3sfkYlx,,,14603011,toprank,,1718991644509581654,2023-10-30T14:02:00,0,,,1718991644509581654,,,,,,,,post,0,,,0,0,,"Brands lose by ignoring Gen X — here’s what the numbers say. A scant 13% of those in the Gen X demographic have said that they feel seen in social media advertising, survey shows: https://t.co/NlzGrgFzpk by @sara_karlovitch for @marketingdive",en,marketingdive--|--sara_karlovitch,,1698674520,19.0,social media marketing,unknown,unknown
https://bit.ly/3bfsgx6,https://video.twimg.com/ext_tw_video/1718991291189448706/pu/vid/avc1/640x640/2o7Ac2JHMYuHR3q3.mp4?tag=12,https://video.twimg.com/ext_tw_video/1718991291189448706/pu/vid/avc1/640x640/2o7Ac2JHMYuHR3q3.mp4?tag=12,908163545409507328,MJIMarketing,,1718991796917751849,2023-10-30T14:02:36,0,,,1718991796917751849,,,,,,,,post,0,,,0,0,,"📢 Elevate Your Social Media Game! 📱🌟

Unlock the secrets to engaging social media posts that captivate your audience! 💬🔥

Fuel your social media strategy with these proven ideas! 💪🚀 
https://t.co/1lqLM6jra2

#mjimarketing #digitalmarketing #socialmediamarketing https://t.co/TegBlVp6QT",en,,digitalmarketing--|--mjimarketing--|--socialmediamarketing,1698674556,3.0,social media marketing,unknown,unknown
,https://pbs.twimg.com/media/F9sVwkYWQAA8rNw.jpg--|--https://pbs.twimg.com/media/F9sVwkYXkAAyI1Q.jpg,,1685677907799121921,Zeemomarketing,,1718991887724331009,2023-10-30T14:02:58,0,25.02587418,55.694308660000004,1718991887724331009,,,,AE,United Arab Emirates,"Ajman, United Arab Emirates",admin,post,0,,,0,0,,"If you are looking for the best social media service in Dubai then you came to the right place. We offer the best social media services for your business or personal needs.
.
.
.
#DubaiMarketing #socialmediadubai #digitalmarketingdubai #dubaibusiness #MarketingAgency https://t.co/T5LAzyVjso",en,,digitalmarketingdubai--|--dubaibusiness--|--dubaimarketing--|--marketingagency--|--socialmediadubai,1698674578,1.0,social media marketing,unknown,unknown
http://dlvr.it/Sy8C7t,https://pbs.twimg.com/media/F9sWKQBbwAAFo4b.jpg,,89391769,FinolaHoward,,1718992050413346995,2023-10-30T14:03:36,0,,,1718992050413346995,,,,,,,,post,0,,,0,0,,Who’s responsible for social media addiction? Me and you. https://t.co/XnCUtj1wbb https://t.co/wXGtse0HwF,en,,,1698674616,5.0,social media marketing,unknown,unknown
,https://pbs.twimg.com/media/F9sWK4eW4AA0hed.jpg,,1535288391784202240,paidleaveoregon,,1718992060530012362,2023-10-30T14:03:39,0,,,1718992060530012362,,,,,,,,post,0,,,0,0,,"We want to hear your stories. We will use these stories, using your first name only, on social media and marketing materials to show Oregonians what having paid leave will mean for you. Please email us your story at paidleaveconnect@employ.oregon.gov. https://t.co/vvQvBn2IuW",en,,,1698674619,5.0,social media marketing,unknown,unknown
,https://pbs.twimg.com/media/F9sVsjBWwAAoD0t.jpg,,1097891623113871360,AscendaAgency,,1718992112950092028,2023-10-30T14:03:51,0,,,1718992112950092028,,,,,,,,post,0,,,0,0,,"At the core of every successful social media campaign, there's a community waiting to be engaged. 👨👩👧👦

Our approach is simple: Focus on the people! It's not about pushing your brand; it's about building trust & making a connection!

#motivationmonday #socialmedia #buildtrust https://t.co/4WLI93iuQ9",en,,buildtrust--|--motivationmonday--|--socialmedia,1698674631,,social media marketing,unknown,unknown
,,,2060471,bobbyshirley,,1718992142746436002,2023-10-30T14:03:58,0,,,1718992142746436002,,,,,,,,post,0,,,0,0,,A lot of social media marketing is talking to yourself from different accounts.,en,,,1698674638,,social media marketing,unknown,unknown
https://buff.ly/3sbBD9S,https://pbs.twimg.com/media/F9sW8KSWkAATYx7.jpg,,16984894,mommyswishlist,,1718992908068487242,2023-10-30T14:07:01,0,,,1718992908068487242,,,,,,,,post,0,,,0,0,,34 Predictions for Social Media Marketing in 2024 https://t.co/X9VfBA6QNT via @socialmedia2day https://t.co/WSyuuGOe0C,en,socialmedia2day,,1698674821,,social media marketing,unknown,unknown
